date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2026-06-05,3,12,-0.03114501722191197,-0.04885485594114678,-0.06945517966142745
2026-06-05,4,12,0.012908143765378846,-0.06979369211292998,-0.06567947646895017
2026-06-05,5,12,0.08160763987293777,-0.012822818028712138,-0.003829989643182874
2026-06-12,1,12,-0.18790017768464276,0.16064269628099398,0.15514538270368783
2026-06-12,2,12,-0.08787993887325718,0.06172933523406814,0.07947027321000977
2026-06-12,3,12,-0.03697869955552516,0.07725229667717727,0.01874559186005409
2026-06-12,4,12,0.012036381511160285,0.05321201158473975,0.05579299489672884
2026-06-12,5,12,0.10032205539391376,0.05306793319882567,0.06043338683788135
2026-06-19,1,12,-0.23556338198958113,-0.008833209842527057,-0.02791357037380937
2026-06-19,2,12,-0.12050123885320792,-0.0446185643860448,-0.05466684543156064
2026-06-19,3,12,-0.059887470768158195,-0.04097603616412545,-0.04685043590554938
2026-06-19,4,12,-0.014110924885542822,-0.04701733664130578,-0.047824192287867884
2026-06-19,5,12,0.06850630649077698,0.016797993585977472,-0.010475948673295432
2026-06-26,1,12,-0.27775900831197026,-0.10157020152158051,-0.13524426816565321
2026-06-26,2,12,-0.11227451286939365,-0.09572373262114742,-0.14422013506520476
2026-06-26,3,12,-0.04291153089125601,0.011574422876227869,-0.02783153491281576
2026-06-26,4,12,-0.0068904906893284545,-0.011931423065175714,-0.020650347764558208
2026-06-26,5,12,0.06566400525522244,0.03012027697692655,0.019850250061690833
2026-07-03,1,12,-0.17768358937597642,0.006742599532811412,0.04014964538568766
2026-07-03,2,12,-0.058585352807836194,0.0026719012727160485,0.004126705897082861
2026-07-03,3,12,-0.013420204904936237,-0.011572556919872967,-0.023297211468179535
2026-07-03,4,12,0.01709046335016029,-0.02179203700928049,-0.022993404484999425
2026-07-03,5,12,0.05783224714324645,-0.0070226378384891375,-0.028440783284974236
2026-07-10,1,12,-0.19225943309194218,-0.09039781950358172,-0.08467580680137365
2026-07-10,2,12,-0.08670290385156822,-0.03805926360044448,-0.08638089528701104
2026-07-10,3,12,-0.03810875107409692,-0.038007467030733384,-0.04031680267491772
2026-07-10,4,12,0.006261032050007692,-0.0036048232530075477,-0.00534502262443437
2026-07-10,5,12,0.06144083144571053,-0.030105923557759973,-0.024371577899452546
